   113131313 4   -80.9051   -0.2937   -0.0167   -0.0028   -0.0007  -80.7818   -0.2934   -0.0165   -0.0027   -0.0006
   113131314 4    -0.4656   -0.0096   -0.0013   -0.0003   -0.0001    0.0000    0.0000    0.0000    0.0000    0.0000
   113131616 4     0.1172    0.0019    0.0003    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   113141314 4   -80.6306   -0.3163   -0.0199   -0.0035   -0.0008  -79.8834   -0.3057   -0.0181   -0.0030   -0.0007
   113141616 4     0.1637    0.0005    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   116161616 4   -64.7998   -0.2046   -0.0032    0.0007    0.0005  -64.4819   -0.1969   -0.0021    0.0007    0.0003
   112131213 5   -80.2049   -0.1829    0.0007    0.0014    0.0005  -80.3161   -0.2030   -0.0022    0.0007    0.0003
   112131214 5     0.0027    0.0030    0.0005    0.0001    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   112141214 5   -79.2971   -0.2014   -0.0020    0.0008    0.0004  -79.4177   -0.2154   -0.0038    0.0004    0.0003
   112121212 6   -79.7023   -0.1007    0.0136    0.0045    0.0014  -79.8504   -0.1127    0.0120    0.0042    0.0013
   112121213 6     0.1060    0.0072    0.0010    0.0002    0.0001    0.0000    0.0000    0.0000    0.0000    0.0000
   112121616 6     0.1506    0.0016    0.0003    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   112131213 6   -80.7211   -0.2083   -0.0032    0.0005    0.0003  -80.3161   -0.2030   -0.0022    0.0007    0.0003
   112131616 6    -0.2282   -0.0031   -0.0005   -0.0001    0.0000    0.0000    0.0000    0.0000    0.0000    0.0000
   116161616 6   -64.5655   -0.1917   -0.0013    0.0009    0.0005  -64.4819   -0.1969   -0.0021    0.0007    0.0003
   116161616 8   -64.4764   -0.1887   -0.0011    0.0010    0.0008  -64.4819   -0.1969   -0.0021    0.0007    0.0003
   11616161610   -64.4582   -0.1949   -0.0026    0.0009    0.0016  -64.4819   -0.1969   -0.0021    0.0007    0.0003
   9 0 0 0 0 0      .0
